timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686480433794,438,add,200,,Thread Group 1-9,text,true,,1108,188,10,10,http://3.141.4.157:8080/fablix/search?title=Dumb%20and%20Dumber&pagesize=50&sort=ranking&order=DESC,438,0,64
1686480434169,417,add,200,,Thread Group 1-4,text,true,,3334,185,10,10,http://3.141.4.157:8080/fablix/search?title=Home%20Alone%202&pagesize=50&sort=ranking&order=DESC,415,0,64
1686480434156,480,add,200,,Thread Group 1-10,text,true,,2159,200,10,10,http://3.141.4.157:8080/fablix/search?title=The%20World%20is%20Not%20Enough&pagesize=50&sort=ranking&order=DESC,480,0,64
1686480434202,462,add,200,,Thread Group 1-5,text,true,,8541,175,10,10,http://3.141.4.157:8080/fablix/search?title=Snatch&pagesize=50&sort=ranking&order=DESC,461,0,66
1686480434220,465,add,200,,Thread Group 1-8,text,true,,3727,183,10,10,http://3.141.4.157:8080/fablix/search?title=Pretty%20Woman&pagesize=50&sort=ranking&order=DESC,464,0,68
1686480434220,469,add,200,,Thread Group 1-7,text,true,,5353,185,10,10,http://3.141.4.157:8080/fablix/search?title=Cinderella%20Man&pagesize=50&sort=ranking&order=DESC,469,0,67
1686480434232,466,add,200,,Thread Group 1-9,text,true,,1433,186,10,10,http://3.141.4.157:8080/fablix/search?title=American%20Beauty&pagesize=50&sort=ranking&order=DESC,466,0,66
1686480434206,492,add,200,,Thread Group 1-2,text,true,,283,182,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Village&pagesize=50&sort=ranking&order=DESC,492,0,65
1686480434232,466,add,200,,Thread Group 1-1,text,true,,133,188,10,10,http://3.141.4.157:8080/fablix/search?title=One%20Eight%20Seven&pagesize=50&sort=ranking&order=DESC,466,0,66
1686480434196,506,add,200,,Thread Group 1-6,text,true,,5493,191,10,10,http://3.141.4.157:8080/fablix/search?title=Are%20We%20There%20Yet&pagesize=50&sort=ranking&order=DESC,505,0,64
1686480434216,489,add,200,,Thread Group 1-3,text,true,,5091,192,10,10,http://3.141.4.157:8080/fablix/search?title=Bride%20And%20Prejudice&pagesize=50&sort=ranking&order=DESC,489,0,64
1686480434586,171,add,200,,Thread Group 1-4,text,true,,12262,180,10,10,http://3.141.4.157:8080/fablix/search?title=Star%20Wars&pagesize=50&sort=ranking&order=DESC,167,0,63
1686480434636,207,add,200,,Thread Group 1-10,text,true,,1064,176,10,10,http://3.141.4.157:8080/fablix/search?title=Stepmom&pagesize=50&sort=ranking&order=DESC,207,0,65
1686480434664,463,add,200,,Thread Group 1-5,text,true,,3149,196,10,10,http://3.141.4.157:8080/fablix/search?title=From%20Russia%20with%20Love&pagesize=50&sort=ranking&order=DESC,463,0,65
1686480434698,467,add,200,,Thread Group 1-9,text,true,,1727,183,10,10,http://3.141.4.157:8080/fablix/search?title=Forrest%20Gump&pagesize=50&sort=ranking&order=DESC,467,0,69
1686480434689,485,add,200,,Thread Group 1-7,text,true,,1755,187,10,10,http://3.141.4.157:8080/fablix/search?title=Shall%20We%20Dance&pagesize=50&sort=ranking&order=DESC,485,0,66
1686480434698,500,add,200,,Thread Group 1-2,text,true,,281,186,10,10,http://3.141.4.157:8080/fablix/search?title=Bourne%20Identity&pagesize=50&sort=ranking&order=DESC,500,0,69
1686480434702,515,add,200,,Thread Group 1-6,text,true,,454,184,10,10,http://3.141.4.157:8080/fablix/search?title=Sleepy%20Hollow&pagesize=50&sort=ranking&order=DESC,514,0,65
1686480434706,518,add,200,,Thread Group 1-3,text,true,,1461,195,10,10,http://3.141.4.157:8080/fablix/search?title=When%20Harry%20Met%20Sally&pagesize=50&sort=ranking&order=DESC,518,0,66
1686480434699,525,add,200,,Thread Group 1-1,text,true,,2753,191,10,10,http://3.141.4.157:8080/fablix/search?title=A%20Clockwork%20Orange&pagesize=50&sort=ranking&order=DESC,525,0,68
1686480434685,541,add,200,,Thread Group 1-8,text,true,,31744,174,10,10,http://3.141.4.157:8080/fablix/search?title=Shrek&pagesize=50&sort=ranking&order=DESC,474,0,73
1686480434843,391,add,200,,Thread Group 1-10,text,true,,5360,192,10,10,http://3.141.4.157:8080/fablix/search?title=Love%20the%20Hard%20Way&pagesize=50&sort=ranking&order=DESC,391,0,66
1686480434757,521,add,200,,Thread Group 1-4,text,true,,24649,178,10,10,http://3.141.4.157:8080/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,455,0,67
1686480435127,198,add,200,,Thread Group 1-5,text,true,,3539,182,10,10,http://3.141.4.157:8080/fablix/search?title=Spiderman%202&pagesize=50&sort=ranking&order=DESC,198,0,67
1686480435174,445,add,200,,Thread Group 1-7,text,true,,276,184,10,10,http://3.141.4.157:8080/fablix/search?title=Almost%20Famous&pagesize=50&sort=ranking&order=DESC,445,0,65
1686480435226,465,add,200,,Thread Group 1-8,text,true,,1759,184,10,10,http://3.141.4.157:8080/fablix/search?title=Jurassic%20Park&pagesize=50&sort=ranking&order=DESC,465,0,73
1686480435224,471,add,200,,Thread Group 1-1,text,true,,5790,182,10,10,http://3.141.4.157:8080/fablix/search?title=White%20Noise&pagesize=50&sort=ranking&order=DESC,471,0,68
1686480435217,480,add,200,,Thread Group 1-6,text,true,,133,186,10,10,http://3.141.4.157:8080/fablix/search?title=Beautiful%20Boxer&pagesize=50&sort=ranking&order=DESC,480,0,65
1686480435165,536,add,200,,Thread Group 1-9,text,true,,294,210,10,10,http://3.141.4.157:8080/fablix/search?title=Monty%20Python%20and%20the%20Holy%20Grail&pagesize=50&sort=ranking&order=DESC,536,0,64
1686480435224,502,add,200,,Thread Group 1-3,text,true,,3149,196,10,10,http://3.141.4.157:8080/fablix/search?title=From%20Russia%20with%20Love&pagesize=50&sort=ranking&order=DESC,502,0,66
1686480435234,515,add,200,,Thread Group 1-10,text,true,,2395,202,10,10,http://3.141.4.157:8080/fablix/search?title=A%20Nightmare%20On%20Elm%20Street&pagesize=50&sort=ranking&order=DESC,515,0,72
1686480435198,555,add,200,,Thread Group 1-2,text,true,,2915,206,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Man%20with%20the%20Golden%20Gun&pagesize=50&sort=ranking&order=DESC,555,0,69
1686480435278,492,add,200,,Thread Group 1-4,text,true,,133,198,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,492,0,65
1686480435619,183,add,200,,Thread Group 1-7,text,true,,1110,185,10,10,http://3.141.4.157:8080/fablix/search?title=Men%20In%20Black&pagesize=50&sort=ranking&order=DESC,183,0,68
1686480435325,484,add,200,,Thread Group 1-5,text,true,,24649,178,10,10,http://3.141.4.157:8080/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,419,0,66
1686480435691,441,add,200,,Thread Group 1-8,text,true,,11155,174,10,10,http://3.141.4.157:8080/fablix/search?title=Hitch&pagesize=50&sort=ranking&order=DESC,441,0,67
1686480435770,419,add,200,,Thread Group 1-4,text,true,,2925,175,10,10,http://3.141.4.157:8080/fablix/search?title=Driven&pagesize=50&sort=ranking&order=DESC,418,0,73
1686480435697,499,add,200,,Thread Group 1-6,text,true,,2819,193,10,10,http://3.141.4.157:8080/fablix/search?title=Breakfast%20at%20Tiffany&pagesize=50&sort=ranking&order=DESC,499,0,72
1686480435701,501,add,200,,Thread Group 1-9,text,true,,24649,178,10,10,http://3.141.4.157:8080/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,434,0,69
